493.0000	275.0000
493.9259	270.0741
497.9846	267.1577
498.9926	262.2608
498.9999	257.2648
499.0000	252.2650
499.0000	247.2650
499.0000	242.2650
496.4707	237.9526
493.4310	233.9781
489.9252	230.4077
485.7509	227.6534
484.4203	222.8371
480.0479	220.4177
477.4468	216.1472
474.2362	212.3195
470.6483	208.8354
467.4614	204.9879
464.4814	200.9716
461.1156	197.2703
457.8569	193.4763
454.9189	189.4344
451.5551	185.7399
448.1999	182.0299
445.1636	178.0532
444.5430	173.0899
440.6777	169.9254
436.8301	166.7278
433.4550	163.0452
429.4978	159.9825
425.8726	156.5428
421.5532	154.0172
416.6037	153.3386
413.1983	149.6794
409.1815	146.6967
404.4697	145.0195
399.8414	143.1371
394.8471	143.0031
389.8451	143.0000
384.8451	143.0000
379.8676	142.5718
375.4706	140.1934
370.8663	138.2462
366.9918	135.0901
362.4530	132.9922
357.8878	130.9487
353.3297	128.9028
348.6584	127.1137
343.8829	125.6355
339.1266	124.0985
335.1124	121.1258
330.5083	119.1732
325.5103	119.0017
320.5115	119.0000
315.5088	119.0000
310.5052	119.0000
305.5050	119.0000
300.5050	119.0000
295.5050	119.0000
290.5027	119.0000
285.4978	119.0000
280.5028	118.7052
277.6142	114.6265
275.1485	110.2823
272.8140	105.8569
268.9129	102.7283
265.0596	99.5442
260.2719	98.1043
255.7308	96.0107
250.8282	95.0197
245.9192	94.0638
241.0189	93.0685
236.9253	90.2018
232.8844	87.2536
228.1595	85.6078
223.7564	83.2326
219.7539	80.2324
214.8502	79.2592
210.2982	77.1929
205.8271	74.9571
201.1873	73.0876
196.7974	70.6876
192.1335	68.8731
187.7384	66.4789
182.9237	65.1179
177.9220	65.0013
173.0000	64.1500
