494.0000	259.0000
494.0000	254.0047
494.0000	249.0050
493.9912	244.0070
491.2588	239.8219
488.7586	235.4969
485.7768	231.4894
484.0642	226.7963
481.4307	222.5437
480.0307	217.7451
478.1454	213.1177
475.1352	209.1251
471.5192	205.6751
468.7849	201.4886
465.6334	197.6062
462.2011	193.9680
458.7859	190.3007
454.2698	188.1516
449.9068	185.7126
446.3363	182.2192
442.5059	179.0065
438.9903	175.4458
435.1759	172.2162
432.2242	168.1751
429.1987	164.1942
425.9393	160.4010
421.7246	157.7157
417.5346	154.9860
413.3044	152.3201
409.1148	149.6000
404.9913	146.7748
400.2676	145.1297
395.3678	144.1433
390.4882	143.0450
387.2433	139.2403
382.4316	137.8934
378.4911	134.8152
374.7663	131.4863
370.0979	129.7064
365.5054	127.7294
361.2537	125.1038
356.5582	123.3764
352.6009	120.3205
347.6120	120.0028
342.6149	120.0000
337.6958	119.0846
333.1021	117.1169
328.4857	115.1898
323.4920	115.0021
318.4949	115.0000
313.4950	115.0000
308.4965	114.8650
303.5653	114.0191
298.8117	112.4843
293.8321	112.0050
288.9243	111.0737
283.9283	111.0019
279.3130	109.0825
274.3136	109.0009
269.3150	109.0000
264.3918	109.8742
259.5120	110.9585
255.3384	113.7038
250.3501	113.9971
245.3680	114.3629
240.5905	115.8535
235.5949	115.9980
230.5946	115.9999
225.7316	114.8202
220.7948	114.0063
215.7949	114.0001
210.8793	114.9380
205.8841	114.9993
200.9473	115.8135
196.1423	117.1891
191.4613	118.9551
186.5652	119.9624
182.1056	122.2141
177.4147	123.9560
172.4150	123.9995
167.4150	124.0000
162.5148	124.9768
158.0526	127.2338
153.9783	130.1247
149.2664	131.7931
144.4901	133.2625
139.5461	133.9945
134.5449	133.9999
129.6155	134.8097
124.7731	136.0560
120.1445	137.9435
115.1449	137.9993
110.1450	138.0000
105.5216	136.0918
100.7480	137.5905
96.2964	139.8763
91.6047	141.6102
87.6503	144.6677
83.1340	146.8064
78.6768	149.0787
74.5782	151.9419
70.4769	154.8064
65.6172	155.9830
60.6147	155.9998
