491.0000	281.0000
491.0000	276.0022
492.8092	271.3358
492.9979	266.3422
493.0000	261.3450
493.0000	256.3450
488.1823	255.0089
484.9417	251.2021
480.3785	249.1621
475.9302	246.8847
471.4317	244.7043
468.8585	240.4124
464.9747	237.2632
460.4960	235.0500
455.6577	233.7882
452.8151	229.6726
449.4012	226.0153
448.3908	221.1146
445.9807	216.7321
442.9395	212.7600
440.6678	208.3034
437.5915	204.3591
433.5519	201.4158
429.1128	199.1210
424.2385	198.0123
419.6167	196.1053
414.8674	194.5517
410.8865	191.5238
406.2736	189.5858
401.7523	187.4447
398.8488	183.3712
395.3360	179.8160
392.7784	175.5173
388.2264	173.4473
384.6247	169.9803
380.3872	167.3341
376.3915	164.3238
373.5598	160.2071
369.0252	158.0942
364.4424	156.0969
360.2289	153.4057
356.1738	150.4884
351.3915	149.0329
346.4142	148.5763
343.1351	144.8049
339.0522	141.9239
334.9414	139.0842
330.3481	137.1074
326.3518	134.1039
322.5500	130.8502
317.7276	129.5407
313.7665	126.4864
308.7917	126.0052
304.0229	124.5047
299.0450	124.0032
294.0740	124.5542
290.1855	127.6934
285.1898	127.9933
280.1858	127.9999
275.1850	128.0000
270.2619	127.1185
265.3850	126.0085
260.3849	126.0001
255.3850	126.0000
250.6827	127.6953
245.7073	128.2081
240.7649	128.9939
235.7649	128.9999
230.8232	129.7826
225.8413	130.1534
221.6678	132.9124
216.7613	133.8556
211.7622	133.9984
206.7650	134.0000
201.7650	134.0000
196.7650	134.0000
191.7650	134.0000
186.7650	134.0000
181.7650	134.0000
176.7617	134.0000
171.7664	134.0000
166.8399	134.8631
161.9558	135.9479
157.4073	138.0296
152.5011	138.9922
147.4978	138.9998
142.4934	139.0000
137.4951	139.0000
132.4950	139.0000
127.4950	139.0000
122.6749	140.3293
117.7166	140.9941
112.7149	140.9999
108.2933	143.3343
103.3372	143.9941
98.3349	143.9999
93.4337	143.0179
88.4323	143.1465
84.0023	145.4654
80.4383	148.9721
76.1549	151.5574
71.1703	151.9972
66.1749	152.0000
61.1750	152.0000
56.2786	153.0191
52.3279	156.0910
