69.0000	254.0000
69.0000	253.0000
69.0000	252.0000
69.0000	251.0000
69.0000	250.0000
69.0000	249.0000
69.0000	248.0000
69.0000	247.0000
69.0000	246.0000
69.4958	245.1303
69.8772	244.2064
69.9633	243.2069
69.9882	242.2054
69.9961	241.2018
69.6220	240.2777
69.1552	239.3932
69.0465	238.3965
69.0150	237.3954
69.0049	236.3918
69.0016	235.3873
69.0005	234.3891
69.0002	233.3897
69.0001	232.3899
69.0000	231.3900
69.0000	230.3900
69.0000	229.3900
69.2862	228.4276
69.9071	227.6385
70.5945	226.9157
71.3295	226.2353
72.2861	225.9547
73.0884	225.3550
74.0480	225.0825
75.0433	225.0162
75.7711	224.3282
76.2073	223.4291
76.8557	222.6719
77.7157	222.1608
78.6243	221.7403
78.9651	220.7986
79.7555	220.1857
80.6491	219.7338
80.9721	218.7918
81.7657	218.1836
82.6575	217.7283
83.4068	217.0674
84.1220	216.3725
84.8343	215.6646
85.6100	215.0338
86.3612	214.3709
86.9849	213.5861
87.6664	212.8497
88.3678	212.1356
89.0743	211.4265
89.7782	210.7219
90.4833	210.0167
90.8794	209.1028
91.3708	208.2298
92.0374	207.4860
92.7330	206.7714
93.4414	206.0596
94.1461	205.3541
94.8561	204.6440
95.5611	203.9389
95.9010	202.9949
96.4879	202.1825
97.2579	201.5482
97.8512	200.7490
98.5227	200.0030
99.2210	199.2841
100.0698	198.7599
100.6678	197.9535
101.3967	197.2659
102.3764	197.0805
103.3502	196.8562
103.8639	195.9935
104.5205	195.2423
105.4488	194.8666
106.2332	194.2332
107.2049	193.9981
107.8174	193.2084
108.2821	192.3246
109.2493	192.0891
110.2346	191.9222
111.0636	191.3597
112.0235	191.0845
112.8665	190.5422
113.7816	190.1305
114.7758	190.0391
115.6984	189.6562
116.5697	189.1642
117.5081	188.8058
118.2886	188.1755
119.0074	187.4842
119.7159	186.7825
120.4266	186.0730
121.0329	185.2783
121.5214	184.4041
122.0615	183.5684
122.8344	182.9388
123.6975	182.4388
124.5246	181.8708
125.1266	181.0677
125.7736	180.3078
126.5376	179.6568
127.3381	179.0595
128.0832	178.3914
128.7984	177.6964
129.6492	177.1704
130.5718	176.7724
131.3400	176.1281
132.0575	175.4353
133.0033	175.0984
133.8457	174.5637
134.5864	173.8936
135.3166	173.2069
136.1799	172.6979
137.0670	172.2431
138.0491	172.0810
139.0430	172.0270
140.0456	171.9866
140.9086	171.4755
141.8429	171.1148
142.7294	170.6590
143.5945	170.1644
144.5587	169.8815
145.4782	169.4798
146.3466	168.9816
147.1165	168.3434
148.0829	168.0773
148.9039	167.5118
149.8208	167.1238
150.8158	167.0371
151.7294	166.6309
152.5380	166.0471
153.4121	165.5663
154.3406	165.1943
155.3279	165.0648
156.3033	164.8685
157.1256	164.3039
157.8624	163.6230
158.5735	162.9232
159.2850	162.2144
159.9903	161.5095
160.6955	160.8045
161.4951	160.2010
162.4826	160.0598
163.4496	159.7988
163.8885	158.9047
164.6177	158.2181
165.5321	157.8112
166.2983	157.1710
167.0151	156.4777
167.9446	156.1101
168.8079	155.5963
169.7036	155.1453
170.6198	154.7378
171.3830	154.0862
172.1002	153.3931
173.0523	153.0886
173.8836	152.5310
174.8020	152.1273
175.7000	151.6859
176.5555	151.1718
177.4924	150.8172
178.2898	150.2200
179.2766	150.0661
180.2756	150.0213
181.2785	150.0070
182.2829	150.0023
183.2810	150.0008
184.2803	150.0003
185.2801	150.0001
186.2800	150.0000
187.2751	149.9083
188.2193	149.5692
189.1216	149.1344
189.9133	148.5215
190.8310	148.1293
191.8228	148.0391
192.8246	148.0126
193.8282	148.0041
194.8327	148.0014
195.8309	148.0005
196.8303	148.0002
197.8301	148.0001
198.8300	148.0000
199.8300	148.0000
200.8300	148.0000
201.8300	148.0000
202.8300	148.0000
203.8300	148.0000
204.7448	147.6042
205.6360	147.1503
206.6333	147.0450
207.6346	147.0145
208.5867	146.7118
209.4399	146.1853
210.3888	145.8793
211.1855	145.2690
212.1667	145.0720
213.1576	144.9544
213.8084	144.1933
214.2862	143.3134
215.2462	143.0362
216.1594	142.6394
217.0703	142.2239
218.0556	142.0477
218.8985	141.5007
219.8229	141.1224
220.7142	140.6728
221.5748	140.1682
222.5661	140.0505
223.5185	139.7598
224.3531	139.2025
225.3128	138.9272
226.1172	138.3276
227.0853	138.0715
227.9125	137.5036
228.8408	137.1199
229.8358	137.0359
230.8355	137.0116
231.7474	136.6068
232.6369	136.1508
233.5587	135.7738
234.3781	135.2037
235.3313	134.9179
236.1327	134.3148
237.1024	134.0610
237.9277	133.4906
238.8506	133.1181
239.7379	132.6533
240.6046	132.1628
241.5962	132.0488
242.5449	131.7455
243.3826	131.1973
244.3746	131.0592
245.3508	130.8496
246.1703	130.2697
247.1429	130.0328
247.9652	129.4576
248.8996	129.1090
249.8956	129.0326
250.8955	129.0105
251.8985	129.0034
252.8560	128.7163
253.7774	128.3218
254.7521	128.1110
255.7492	128.0371
256.7499	128.0124
257.7500	128.0041
258.7500	128.0014
259.7500	128.0005
260.6901	127.6480
261.5670	127.1623
262.5634	127.0487
263.5646	127.0157
264.5682	127.0051
265.5727	127.0017
266.5709	127.0006
267.5703	127.0002
268.5368	127.2684
269.3322	127.8799
270.0557	128.5665
270.7702	129.2722
271.6027	129.8208
272.5923	129.9467
273.5876	129.9828
274.5892	129.9944
275.5931	129.9981
276.5910	129.9994
277.5903	129.9998
278.5901	129.9999
279.5546	130.2773
280.3995	130.8086
281.3936	130.9425
282.3946	130.9815
283.3982	130.9939
284.3777	131.1863
285.1981	131.7578
286.1677	131.9838
286.9878	132.5621
287.9290	132.8963
288.7986	133.3988
289.6932	133.8533
290.6860	133.9560
291.6855	133.9858
292.6885	133.9953
