71.0000	256.0000
70.4605	257.9243
69.2005	259.4824
67.8316	260.9426
66.2896	262.2228
64.5290	263.1639
64.0323	265.1039
64.0035	267.1038
64.0004	269.1004
64.0001	271.1000
64.0492	273.0984
64.8977	274.9118
65.8499	276.6732
65.9855	278.6655
65.9984	280.6628
65.9998	282.6603
66.3175	284.6351
66.9498	286.5334
67.2472	288.5066
67.9418	290.3839
67.9938	292.3783
67.9993	294.3810
67.9999	296.3801
68.7778	298.2222
69.0701	300.2008
69.9140	302.0128
70.8677	303.7717
71.8229	305.5259
72.8037	307.2670
74.2034	308.7017
75.4759	310.2488
76.8162	311.7370
77.9252	313.3972
78.9387	315.1164
80.0733	316.7599
81.0992	318.4779
82.0288	320.2527
83.7103	321.3379
84.9889	322.8722
86.1607	324.4911
87.4942	325.9866
88.8011	327.5048
89.4762	329.3895
90.5965	331.0496
91.4491	332.8584
92.7734	334.3557
93.6843	336.1336
93.9759	338.1157
94.6066	340.0121
94.9730	341.9831
95.8706	343.7666
96.3503	345.7060
97.1995	347.5166
98.8024	348.7066
99.3048	350.6462
100.1624	352.4574
101.8889	353.4639
103.5829	354.5198
105.1860	355.7147
106.4732	357.2487
108.2996	358.0666
109.8345	359.3466
111.6142	360.2550
113.4078	361.1296
115.2041	362.0026
116.9884	362.9070
118.8312	363.6860
120.4389	364.8785
122.2220	365.7836
124.0377	366.6135
124.9332	368.4048
125.4683	370.3282
125.9384	372.2707
126.6964	374.1252
127.8534	375.7571
128.5830	377.6154
129.7540	379.2331
130.3611	381.1424
130.9529	383.0547
132.3152	384.5253
133.5913	386.0688
134.9966	387.4956
136.0079	389.2267
137.7006	390.2994
139.0559	391.7684
140.0979	393.4795
141.4539	394.9480
143.1677	395.9701
144.7168	397.2304
146.1386	398.6393
147.5541	400.0541
148.9692	401.4692
150.3844	402.8843
151.7995	404.2995
153.2167	405.7167
154.6318	407.1318
155.6571	408.8522
156.9239	410.4049
158.3277	411.8269
159.7500	413.2500
161.1672	414.6672
162.5823	416.0823
163.9975	417.4975
165.9418	417.9671
167.9392	417.9965
169.8778	418.5018
171.3534	419.8587
173.0538	420.9109
174.6299	422.1477
176.0536	423.5545
178.0116	423.9713
179.7964	424.8756
181.5553	425.8284
183.5248	426.1523
185.4083	426.8359
187.3810	427.1749
189.2339	427.9334
191.2282	427.9929
193.2309	427.9992
195.1118	428.6894
196.9346	429.5166
198.8857	429.9668
200.6781	430.8549
202.6237	431.2974
204.5144	431.9482
206.3235	432.7924
208.3150	432.9799
210.1678	433.7322
211.4733	435.2513
213.0126	436.5354
214.4390	437.9400
216.1592	438.9649
217.9299	439.8960
219.6834	440.8515
221.4374	441.8068
223.2010	442.7437
225.1071	443.3460
226.8185	444.3899
228.6160	445.2583
230.2807	446.3627
232.1724	447.0136
233.9612	447.9023
235.7224	448.8586
237.6752	449.3248
239.1563	450.6638
240.5751	452.0755
242.3111	453.0616
244.1111	453.9441
245.8703	454.8855
247.6243	455.8408
249.6155	455.9846
251.5922	456.2943
253.4836	456.9471
255.4782	456.9943
257.4809	456.9994
259.4652	457.2325
261.3337	457.9394
263.3282	457.9936
265.3309	457.9993
267.2742	457.5448
269.0897	456.6964
270.8773	455.8101
272.7596	455.1232
274.5174	454.1780
276.2698	453.2237
278.2556	453.0216
280.2528	453.0023
282.2507	452.8750
284.0826	452.0688
285.8405	451.1197
287.7681	450.5992
289.2472	449.2472
291.0502	448.3874
293.0257	448.0257
295.0207	447.9938
296.8235	447.1179
298.8246	447.0114
300.8086	446.7322
302.7125	446.1169
304.7099	446.0131
306.7100	446.0015
308.7100	446.0002
310.7100	446.0000
312.7100	446.0000
314.5276	445.1691
316.2895	444.2198
318.2756	444.0213
320.1366	443.2929
322.1148	443.0233
324.1128	443.0026
326.1103	443.0003
328.1100	443.0000
330.1100	443.0000
332.0102	443.6082
333.9728	443.9726
335.9682	443.9971
337.9709	443.9997
339.9701	444.0000
341.7739	444.8737
343.7746	444.9879
345.7727	444.9987
347.7703	444.9999
349.7700	445.0000
351.7700	445.0000
353.7700	445.0000
355.7700	445.0000
357.7700	445.0000
359.7700	445.0000
361.7700	445.0000
363.5867	445.8412
365.5443	446.2548
367.4245	446.9434
369.2447	447.7785
371.0564	448.6204
372.8745	449.4639
374.6923	450.3077
376.5862	450.9506
378.5602	451.2744
380.3718	452.1102
382.1966	452.9297
384.0621	453.6415
386.0350	453.9752
388.0328	453.9973
390.0361	454.0176
391.8429	454.8857
393.8067	455.2534
395.7048	455.8805
397.4045	456.9406
399.1422	457.9209
401.0238	458.6095
402.6102	459.8244
404.3593	460.7920
406.3250	461.1357
408.1492	461.9549
409.9847	462.7584
411.9715	462.9728
413.9703	462.9970
415.6106	464.1382
417.0393	465.5405
418.9917	465.9702
420.9892	465.9968
422.7841	466.8753
424.7214	467.3631
426.5336	468.2101
428.0288	469.5369
429.8230	470.4167
431.2970	471.7618
433.0882	472.6452
435.0609	472.9933
436.8553	473.8862
438.8164	474.2567
440.5851	475.1984
441.8445	476.7503
442.9475	478.4198
444.3496	479.8484
445.7642	481.2641
447.5305	482.2012
449.3867	482.9396
451.3886	482.9936
453.3764	483.1873
455.2016	484.0049
456.7506	485.2635
458.1740	486.6746
459.7893	487.8578
461.5364	488.8242
463.5300	489.0000
