499.0000	286.0000
494.8444	288.7874
490.3224	290.9246
486.9076	294.5807
484.0796	298.7083
483.1448	303.6212
479.1082	306.5703
478.2532	311.4921
475.7614	315.8228
475.0061	320.7644
475.0001	325.7651
474.1629	330.6902
470.3605	333.9321
466.9491	337.5898
464.1414	341.7286
460.4474	345.0912
458.7001	349.7766
455.2320	353.3815
453.3299	358.0093
450.1022	361.8311
447.1831	365.8918
445.0655	370.4183
443.3297	375.1107
439.5592	378.3941
435.9064	381.8097
432.6524	385.6061
429.7382	389.6736
426.4511	393.4399
424.9056	398.1926
423.0781	402.8441
420.2185	406.9400
417.2463	410.9583
413.9174	414.6882
410.0099	417.8024
405.8952	420.6488
401.6451	423.2824
397.3164	425.7828
393.4141	428.9076
388.9297	431.1097
385.3728	434.6297
381.1071	437.2405
378.3469	441.4141
374.3270	444.3864
370.6427	447.7697
367.4664	451.6330
363.6069	454.8104
360.0965	458.3652
355.1333	458.9962
350.1349	459.0000
345.1584	459.5168
340.5733	461.5071
336.2348	463.9858
331.3243	464.9059
326.3545	465.4605
321.3812	465.9966
316.3848	466.0000
311.3850	466.0000
306.3850	466.0000
301.4636	465.1100
296.5280	465.8961
292.5453	468.9109
287.5439	468.9989
282.5449	469.0000
277.5463	469.0000
272.5455	469.0000
267.5450	469.0000
262.5463	469.0000
257.5455	469.0000
252.5450	469.0000
247.5464	469.0000
242.5455	469.0000
237.7977	467.4430
233.3397	465.1793
228.3421	465.0020
223.6760	463.2086
218.6929	462.8388
213.9978	461.1290
209.2253	459.6251
204.4770	458.0519
199.4749	458.0006
194.4750	458.0000
190.2568	455.3155
187.4001	451.2174
182.5472	450.0255
177.6447	449.0248
172.7448	448.0286
168.0677	446.2659
163.1177	445.5558
158.3552	444.0331
153.4289	443.1779
148.4328	443.0043
143.8642	440.9813
138.9564	440.0082
133.9549	440.0001
128.9550	440.0000
124.2901	438.2003
120.9455	434.4852
115.9704	434.0079
111.1233	432.7852
108.3380	428.6354
104.2572	425.7397
99.6968	423.6844
95.7679	420.5854
90.9873	419.1318
86.5961	416.7416
81.9243	414.9647
78.1315	411.7026
73.4523	409.9343
69.1156	407.4547
65.0575	404.5345
60.6871	402.1091
55.8082	401.0195
50.8181	400.7645
46.1250	399.0465
41.2476	397.9423
37.1416	395.0824
32.3159	393.7686
28.4293	390.6278
