460.0000	278.0000
460.0000	283.0007
461.0468	287.8850
464.0770	291.8646
465.7761	296.5674
468.4787	300.7685
468.9937	305.7462
468.9999	310.7450
468.8485	315.7401
467.4322	320.5376
464.7324	324.7494
463.6697	329.6450
461.8501	334.2979
460.3298	339.0597
458.1743	343.5669
455.9418	348.0394
454.0971	352.6851
451.3178	356.8398
449.2164	361.3763
446.8404	365.7751
443.7169	369.6736
440.2129	373.2413
435.8816	375.7421
432.4338	379.3575
427.8717	381.3990
425.5905	385.8485
422.4653	389.7460
419.0814	393.4287
414.4308	395.2630
410.7257	398.6267
408.3566	403.0307
404.2687	405.9132
401.2183	409.8758
398.3554	413.9721
395.8851	418.3221
392.6157	422.1026
388.3683	424.7471
383.9829	427.1535
380.6089	430.8450
378.0299	435.1257
375.2281	439.2651
373.0363	443.7603
369.7521	447.5327
365.8880	450.7089
362.7117	454.5684
357.9045	455.9329
353.2208	457.6968
348.6751	459.7899
343.8042	460.9299
339.6730	463.7470
334.6812	463.9975
329.7797	464.9796
324.8796	465.9779
320.6883	468.7121
316.0694	470.6315
311.0804	470.9974
306.0849	471.0000
301.3745	472.6813
296.5245	473.8809
291.5223	473.9987
286.5250	474.0000
281.9989	476.1187
277.5938	478.4752
272.6230	478.9945
267.6250	478.9999
262.6250	479.0000
257.7044	479.9124
252.8141	480.9684
247.8138	480.9990
242.8183	481.0000
237.8150	481.0000
232.8930	480.1111
229.1860	476.7496
224.4447	475.1640
219.5703	474.0554
214.5734	474.0006
209.6710	473.0216
208.0239	468.3046
204.2304	465.0521
199.2444	464.7372
194.5360	463.0650
189.5317	463.0016
184.5556	462.5121
179.8098	460.9319
175.1807	459.0409
170.1841	459.0005
165.4536	457.3878
160.6448	456.0111
155.6509	455.7658
150.7049	455.0058
145.7049	455.0001
140.7050	455.0000
135.7640	455.7924
130.7704	455.9980
125.7749	456.0000
120.7746	456.0000
115.7760	456.0000
110.8330	455.2190
105.9770	454.0223
100.9746	454.0003
95.9750	454.0000
92.2405	450.6729
88.6026	447.2468
83.7555	446.0088
79.0053	444.4403
74.2020	443.0385
69.9303	440.4475
65.1363	439.0299
61.0100	436.2038
56.2990	434.5362
